표이름,시점,지역,분류,항목,값,단위
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,4년제이상대학교,79,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,대학원 석사과정,14,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2천,대학원 박사과정,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,농가,555,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,30~34,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,35~39,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,40~44,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,45~49,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,50~54,40,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,55~59,68,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,60~64,116,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,65~69,107,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,70~74,99,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,75~79,61,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,80세이상,34,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,경영주평균연령,65.2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,경영주교육정도별농가:          받지않음,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,초등학교,133,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,중학교,111,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,고등학교,226,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,4년제미만대학,35,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,4년제이상대학교,39,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,대학원 석사과정,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~3천,대학원 박사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,농가,452,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,30~34,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,35~39,8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,40~44,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,45~49,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,50~54,32,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,55~59,70,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,60~64,100,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,65~69,95,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,70~74,65,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,75~79,33,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,80세이상,26,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,경영주평균연령,64,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,경영주교육정도별농가:          받지않음,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,초등학교,95,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,중학교,107,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,고등학교,176,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,4년제미만대학,35,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,4년제이상대학교,27,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,대학원 석사과정,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,3~5천,대학원 박사과정,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,농가,261,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,30~34,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,35~39,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,40~44,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,45~49,15,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,50~54,23,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,55~59,42,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,60~64,57,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,65~69,58,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,70~74,31,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,75~79,19,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,80세이상,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,경영주평균연령,62.6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,경영주교육정도별농가:          받지않음,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,초등학교,42,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,중학교,66,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,고등학교,105,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,4년제미만대학,18,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,4년제이상대학교,26,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,대학원 석사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5천~7천,대학원 박사과정,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,농가,202,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,25~29,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,30~34,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,35~39,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,40~44,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,45~49,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,50~54,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,55~59,46,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,60~64,47,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,65~69,36,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,70~74,20,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,75~79,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,80세이상,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,경영주평균연령,61.7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,경영주교육정도별농가:          받지않음,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,초등학교,35,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,중학교,33,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,고등학교,91,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,4년제미만대학,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,4년제이상대학교,20,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,대학원 석사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,7천~1억,대학원 박사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,농가,195,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,25~29,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,30~34,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,35~39,8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,40~44,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,45~49,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,50~54,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,55~59,38,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,60~64,61,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,65~69,35,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,70~74,15,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,75~79,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,80세이상,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,경영주평균연령,59.5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,경영주교육정도별농가:          받지않음,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,초등학교,27,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,중학교,38,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,고등학교,80,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,4년제미만대학,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,4년제이상대학교,30,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,대학원 석사과정,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,1~2억,대학원 박사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,농가,101,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,30~34,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,35~39,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,40~44,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,45~49,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,50~54,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,55~59,26,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,60~64,27,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,65~69,15,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,70~74,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,75~79,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,80세이상,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,경영주평균연령,57.9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,경영주교육정도별농가:          받지않음,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,초등학교,12,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,중학교,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,고등학교,42,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,4년제미만대학,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,4년제이상대학교,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,대학원 석사과정,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,2~5억,대학원 박사과정,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,농가,55,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,25~29,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,30~34,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,35~39,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,40~44,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,45~49,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,50~54,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,55~59,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,60~64,15,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,65~69,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,70~74,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,75~79,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,80세이상,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,경영주평균연령,55.9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,경영주교육정도별농가:          받지않음,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,초등학교,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,중학교,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,고등학교,21,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,4년제미만대학,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,4년제이상대학교,13,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,대학원 석사과정,3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5억원 이상,대학원 박사과정,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,농가,11111,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,20~24,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,25~29,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,30~34,25,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,35~39,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,40~44,212,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,45~49,434,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,50~54,912,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,55~59,1658,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,60~64,2097,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,65~69,1826,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,70~74,1591,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,75~79,1181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,80세이상,1078,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,경영주평균연령,65.1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,경영주교육정도별농가:          받지않음,329,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,초등학교,2569,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,중학교,1727,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,고등학교,3973,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,4년제미만대학,788,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,4년제이상대학교,1383,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,대학원 석사과정,260,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주성별,대학원 박사과정,82,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,농가,9173,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,25~29,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,30~34,21,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,35~39,74,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,40~44,176,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,45~49,365,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,50~54,749,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,55~59,1382,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,60~64,1778,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,65~69,1557,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,70~74,1322,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,75~79,946,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,80세이상,797,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,경영주평균연령,64.8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,경영주교육정도별농가:          받지않음,169,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,초등학교,1880,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,중학교,1463,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,고등학교,3438,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,4년제미만대학,690,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,4년제이상대학교,1222,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,대학원 석사과정,236,가구
경영주 연령 및 교육정도별 농가,2020,천안시,남자,대학원 박사과정,75,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,농가,1938,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,25~29,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,30~34,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,35~39,15,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,40~44,36,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,45~49,69,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,50~54,163,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,55~59,276,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,60~64,319,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,65~69,269,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,70~74,269,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,75~79,235,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,80세이상,281,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,경영주평균연령,66.3,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,경영주교육정도별농가:          받지않음,160,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,초등학교,689,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,중학교,264,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,고등학교,535,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,4년제미만대학,98,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,4년제이상대학교,161,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,대학원 석사과정,24,가구
경영주 연령 및 교육정도별 농가,2020,천안시,여자,대학원 박사과정,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,농가,11111,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,20~24,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,25~29,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,30~34,25,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,35~39,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,40~44,212,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,45~49,434,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,50~54,912,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,55~59,1658,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,60~64,2097,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,65~69,1826,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,70~74,1591,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,75~79,1181,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,80세이상,1078,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,경영주평균연령,65.1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,경영주교육정도별농가:          받지않음,329,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,초등학교,2569,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,중학교,1727,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,고등학교,3973,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,4년제미만대학,788,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,4년제이상대학교,1383,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,대학원 석사과정,260,가구
경영주 연령 및 교육정도별 농가,2020,천안시,경영주농사경력기간별,대학원 박사과정,82,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,농가,650,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,25~29,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,30~34,7,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,35~39,31,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,40~44,49,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,45~49,63,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,50~54,107,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,55~59,128,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,60~64,140,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,65~69,67,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,70~74,29,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,75~79,19,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,80세이상,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,경영주평균연령,56.2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,경영주교육정도별농가:          받지않음,8,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,초등학교,37,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,중학교,55,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,고등학교,254,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,4년제미만대학,88,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,4년제이상대학교,165,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,대학원 석사과정,38,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5년 미만,대학원 박사과정,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,농가,945,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,25~29,2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,30~34,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,35~39,23,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,40~44,49,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,45~49,78,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,50~54,134,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,55~59,232,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,60~64,183,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,65~69,140,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,70~74,69,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,75~79,19,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,80세이상,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,경영주평균연령,58,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,경영주교육정도별농가:          받지않음,6,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,초등학교,56,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,중학교,86,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,고등학교,367,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,4년제미만대학,128,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,4년제이상대학교,245,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,대학원 석사과정,40,가구
경영주 연령 및 교육정도별 농가,2020,천안시,5~10,대학원 박사과정,17,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,농가,1343,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,30~34,5,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,35~39,16,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,40~44,48,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,45~49,96,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,50~54,180,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,55~59,273,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,60~64,291,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,65~69,192,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,70~74,149,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,75~79,75,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,80세이상,18,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,경영주평균연령,60.4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,경영주교육정도별농가:          받지않음,10,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,초등학교,96,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,중학교,154,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,고등학교,610,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,4년제미만대학,141,가구
