표이름,시점,지역,분류,항목,값,단위
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,45~49,2568,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,50~54,4641,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,55~59,7941,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,60~64,12550,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,65~69,12347,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,70~74,11156,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,75~79,7027,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,80세이상,3962,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,경영주평균연령,65,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,경영주교육정도별농가:          받지않음,2079,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,초등학교,18111,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,중학교,14707,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,고등학교,21237,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,4년제미만대학,3793,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,4년제이상대학교,3826,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,대학원 석사과정,453,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~3천,대학원 박사과정,86,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,농가,56595,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,경영주연령별농가:15~19,1,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,20~24,15,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,25~29,82,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,30~34,240,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,35~39,664,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,40~44,1352,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,45~49,2866,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,50~54,4866,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,55~59,8209,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,60~64,12698,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,65~69,10960,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,70~74,8202,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,75~79,4349,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,80세이상,2091,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,경영주평균연령,63.1,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,경영주교육정도별농가:          받지않음,1229,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,초등학교,13077,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,중학교,13273,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,고등학교,20877,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,4년제미만대학,3872,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,4년제이상대학교,3807,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,대학원 석사과정,386,가구
경영주 연령 및 교육정도별 농가,2020,전국,3~5천,대학원 박사과정,74,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,농가,31766,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,경영주연령별농가:15~19,1,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,20~24,11,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,25~29,59,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,30~34,186,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,35~39,487,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,40~44,900,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,45~49,1756,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,50~54,3079,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,55~59,5311,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,60~64,7688,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,65~69,6030,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,70~74,3847,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,75~79,1677,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,80세이상,734,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,경영주평균연령,61.6,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,경영주교육정도별농가:          받지않음,487,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,초등학교,6097,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,중학교,7320,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,고등학교,12880,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,4년제미만대학,2537,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,4년제이상대학교,2221,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,대학원 석사과정,181,가구
경영주 연령 및 교육정도별 농가,2020,전국,5천~7천,대학원 박사과정,43,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,농가,22850,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,경영주연령별농가:15~19,1,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,20~24,6,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,25~29,54,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,30~34,148,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,35~39,402,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,40~44,780,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,45~49,1509,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,50~54,2580,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,55~59,4353,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,60~64,5834,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,65~69,3927,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,70~74,2093,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,75~79,799,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,80세이상,364,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,경영주평균연령,60.2,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,경영주교육정도별농가:          받지않음,227,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,초등학교,3516,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,중학교,4913,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,고등학교,9935,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,4년제미만대학,2130,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,4년제이상대학교,1916,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,대학원 석사과정,180,가구
경영주 연령 및 교육정도별 농가,2020,전국,7천~1억,대학원 박사과정,33,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,농가,17169,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,20~24,8,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,25~29,50,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,30~34,132,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,35~39,404,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,40~44,714,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,45~49,1228,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,50~54,2131,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,55~59,3612,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,60~64,4539,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,65~69,2539,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,70~74,1195,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,75~79,443,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,80세이상,174,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,경영주평균연령,58.9,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,경영주교육정도별농가:          받지않음,153,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,초등학교,2132,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,중학교,3259,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,고등학교,7755,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,4년제미만대학,1877,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,4년제이상대학교,1769,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,대학원 석사과정,188,가구
경영주 연령 및 교육정도별 농가,2020,전국,1~2억,대학원 박사과정,36,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,농가,6503,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,20~24,2,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,25~29,35,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,30~34,92,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,35~39,237,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,40~44,329,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,45~49,538,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,50~54,919,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,55~59,1356,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,60~64,1616,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,65~69,834,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,70~74,348,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,75~79,123,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,80세이상,74,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,경영주평균연령,57.5,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,경영주교육정도별농가:          받지않음,45,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,초등학교,586,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,중학교,959,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,고등학교,2998,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,4년제미만대학,834,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,4년제이상대학교,949,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,대학원 석사과정,106,가구
경영주 연령 및 교육정도별 농가,2020,전국,2~5억,대학원 박사과정,26,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,농가,2908,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,20~24,4,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,25~29,26,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,30~34,70,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,35~39,134,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,40~44,186,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,45~49,248,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,50~54,395,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,55~59,559,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,60~64,685,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,65~69,365,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,70~74,162,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,75~79,52,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,80세이상,22,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,경영주평균연령,56.5,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,경영주교육정도별농가:          받지않음,19,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,초등학교,210,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,중학교,329,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,고등학교,1154,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,4년제미만대학,487,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,4년제이상대학교,592,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,대학원 석사과정,91,가구
경영주 연령 및 교육정도별 농가,2020,전국,5억원 이상,대학원 박사과정,26,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,농가,1035193,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,경영주연령별농가:15~19,9,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,20~24,196,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,25~29,893,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,30~34,2760,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,35~39,8568,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,40~44,18985,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,45~49,42989,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,50~54,77645,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,55~59,124686,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,60~64,179143,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,65~69,168571,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,70~74,158197,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,75~79,133960,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,80세이상,118591,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,경영주평균연령,66.1,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,경영주교육정도별농가:          받지않음,67175,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,초등학교,276226,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,중학교,184088,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,고등학교,322871,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,4년제미만대학,71663,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,4년제이상대학교,93404,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,대학원 석사과정,15708,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주성별,대학원 박사과정,4058,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,농가,824695,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,경영주연령별농가:15~19,8,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,20~24,162,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,25~29,756,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,30~34,2345,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,35~39,7165,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,40~44,15742,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,45~49,35688,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,50~54,64534,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,55~59,104360,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,60~64,151119,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,65~69,138996,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,70~74,125522,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,75~79,97110,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,80세이상,81188,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,경영주평균연령,65.5,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,경영주교육정도별농가:          받지않음,26515,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,초등학교,195539,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,중학교,157851,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,고등학교,283061,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,4년제미만대학,62237,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,4년제이상대학교,81887,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,대학원 석사과정,13936,가구
경영주 연령 및 교육정도별 농가,2020,전국,남자,대학원 박사과정,3669,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,농가,210498,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,경영주연령별농가:15~19,1,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,20~24,34,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,25~29,137,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,30~34,415,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,35~39,1403,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,40~44,3243,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,45~49,7301,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,50~54,13111,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,55~59,20326,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,60~64,28024,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,65~69,29575,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,70~74,32675,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,75~79,36850,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,80세이상,37403,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,경영주평균연령,68.5,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,경영주교육정도별농가:          받지않음,40660,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,초등학교,80687,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,중학교,26237,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,고등학교,39810,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,4년제미만대학,9426,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,4년제이상대학교,11517,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,대학원 석사과정,1772,가구
경영주 연령 및 교육정도별 농가,2020,전국,여자,대학원 박사과정,389,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,농가,1035193,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,경영주연령별농가:15~19,9,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,20~24,196,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,25~29,893,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,30~34,2760,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,35~39,8568,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,40~44,18985,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,45~49,42989,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,50~54,77645,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,55~59,124686,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,60~64,179143,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,65~69,168571,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,70~74,158197,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,75~79,133960,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,80세이상,118591,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,경영주평균연령,66.1,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,경영주교육정도별농가:          받지않음,67175,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,초등학교,276226,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,중학교,184088,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,고등학교,322871,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,4년제미만대학,71663,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,4년제이상대학교,93404,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,대학원 석사과정,15708,가구
경영주 연령 및 교육정도별 농가,2020,전국,경영주농사경력기간별,대학원 박사과정,4058,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,농가,70610,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,경영주연령별농가:15~19,9,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,20~24,161,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,25~29,519,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,30~34,1089,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,35~39,2661,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,40~44,4257,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,45~49,7006,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,50~54,10146,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,55~59,13575,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,60~64,15934,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,65~69,8669,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,70~74,4257,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,75~79,1669,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,80세이상,658,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,경영주평균연령,56.9,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,경영주교육정도별농가:          받지않음,776,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,초등학교,4680,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,중학교,7259,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,고등학교,27714,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,4년제미만대학,10808,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,4년제이상대학교,15855,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,대학원 석사과정,2755,가구
경영주 연령 및 교육정도별 농가,2020,전국,5년 미만,대학원 박사과정,763,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,농가,101457,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,20~24,29,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,25~29,301,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,30~34,980,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,35~39,2611,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,40~44,4856,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,45~49,8991,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,50~54,13608,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,55~59,18498,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,60~64,22044,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,65~69,16555,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,70~74,8424,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,75~79,3366,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,80세이상,1194,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,경영주평균연령,58.8,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,경영주교육정도별농가:          받지않음,945,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,초등학교,7395,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,중학교,11661,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,고등학교,41856,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,4년제미만대학,14454,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,4년제이상대학교,20615,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,대학원 석사과정,3587,가구
경영주 연령 및 교육정도별 농가,2020,전국,5~10,대학원 박사과정,944,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,농가,113222,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,20~24,5,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,25~29,69,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,30~34,544,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,35~39,1996,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,40~44,4541,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,45~49,9128,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,50~54,14105,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,55~59,18879,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,60~64,22641,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,65~69,19583,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,70~74,13354,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,75~79,6010,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,80세이상,2367,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,경영주평균연령,60.6,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,경영주교육정도별농가:          받지않음,1251,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,초등학교,10091,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,중학교,14965,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,고등학교,48542,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,4년제미만대학,14402,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,4년제이상대학교,19636,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,대학원 석사과정,3437,가구
경영주 연령 및 교육정도별 농가,2020,전국,10~15,대학원 박사과정,898,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,농가,57313,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,25~29,4,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,30~34,126,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,35~39,732,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,40~44,1964,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,45~49,4570,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,50~54,7019,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,55~59,9147,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,60~64,10960,가구
